tweet_id,retweets,favorites,user_followers,user_favourites,date_time
882268110199369728,11455,44395,7433940,139183,2017-07-04 16:01:23
882045870035918850,4911,28986,7433940,139183,2017-07-04 01:18:17
881906580714921986,3354,24011,7433940,139183,2017-07-03 16:04:48
881666595344535552,10539,49947,7433940,139183,2017-07-03 00:11:11
881633300179243008,7,124,7433311,139181,2017-07-02 21:58:53
881536004380872706,15765,48839,7433311,139181,2017-07-02 15:32:16
881268444196462592,5109,22798,7433940,139183,2017-07-01 21:49:04
880935762899988482,2751,16804,7433940,139183,2017-06-30 23:47:07
880872448815771648,3772,21012,7433311,139181,2017-06-30 19:35:32
880465832366813184,6205,28183,7433940,139183,2017-06-29 16:39:47
880221127280381952,4169,26738,7433940,139183,2017-06-29 00:27:25
880095782870896641,4309,27296,7433311,139181,2017-06-28 16:09:20
879862464715927552,3459,22054,7433311,139181,2017-06-28 00:42:13
879674319642796034,10,310,7433940,139183,2017-06-27 12:14:36
879492040517615616,3150,23131,7433311,139181,2017-06-27 00:10:17
879415818425184262,43725,104619,7433311,139181,2017-06-26 19:07:24
879376492567855104,3089,16577,7433940,139183,2017-06-26 16:31:08
879130579576475649,6756,0,7433940,139183,2017-06-26 00:13:58
879050749262655488,4673,22303,7433311,139181,2017-06-25 18:56:45
879008229531029506,2667,18759,7433940,139183,2017-06-25 16:07:47
878776093423087618,4085,19188,7433311,139181,2017-06-25 00:45:22
878604707211726852,7126,29924,7433940,139183,2017-06-24 13:24:20
878404777348136964,1278,0,7433311,139181,2017-06-24 00:09:53
878316110768087041,6589,0,7433957,139183,2017-06-23 18:17:33
878281511006478336,1278,7657,7433328,139181,2017-06-23 16:00:04
878057613040115712,6756,41543,7433957,139183,2017-06-23 01:10:23
877736472329191424,18899,78810,7433957,139183,2017-06-22 03:54:17
877611172832227328,80,0,7433957,139183,2017-06-21 19:36:23
877556246731214848,3773,22447,7433957,139183,2017-06-21 15:58:08
877316821321428993,5127,27048,7433957,139183,2017-06-21 00:06:44
877201837425926144,5532,26810,7433957,139183,2017-06-20 16:29:50
876838120628539392,3313,20437,7433957,139183,2017-06-19 16:24:33
876537666061221889,4584,23227,7433958,139183,2017-06-18 20:30:39
876484053909872640,2378,18543,7433329,139181,2017-06-18 16:57:37
876120275196170240,4655,27590,7433958,139183,2017-06-17 16:52:05
875747767867523072,4256,24906,7433958,139183,2017-06-16 16:11:53
875144289856114688,4893,21678,7433958,139183,2017-06-15 00:13:52
875097192612077568,6005,27118,7433329,139181,2017-06-14 21:06:43
875021211251597312,4683,25192,7433329,139181,2017-06-14 16:04:48
874680097055178752,4611,27539,7433958,139183,2017-06-13 17:29:20
874434818259525634,14649,0,7433958,139183,2017-06-13 01:14:41
874296783580663808,4084,25787,7433958,139183,2017-06-12 16:06:11
874057562936811520,3935,22421,7433958,139183,2017-06-12 00:15:36
874012996292530176,10369,34266,7433958,139183,2017-06-11 21:18:31
873580283840344065,3926,23984,7433958,139183,2017-06-10 16:39:04
873337748698140672,1582,0,7433329,139181,2017-06-10 00:35:19
873213775632977920,1582,7172,7433329,139181,2017-06-09 16:22:42
872967104147763200,5386,27124,7433329,139181,2017-06-09 00:02:31
872820683541237760,3683,14583,7433958,139183,2017-06-08 14:20:41
872620804844003328,3690,20611,7433958,139183,2017-06-08 01:06:27
872486979161796608,8988,40346,7433958,139183,2017-06-07 16:14:40
872261713294495745,6305,33930,7433958,139183,2017-06-07 01:19:32
872122724285648897,8109,34188,7433958,139183,2017-06-06 16:07:15
871879754684805121,11174,37735,7433329,139181,2017-06-06 00:01:46
871762521631449091,3473,20137,7433329,139181,2017-06-05 16:15:56
871515927908634625,3451,20081,7433329,139181,2017-06-04 23:56:03
871166179821445120,5703,0,7433958,139183,2017-06-04 00:46:17
871102520638267392,5506,20795,7433958,139183,2017-06-03 20:33:19
871032628920680449,3819,22527,7433958,139183,2017-06-03 15:55:36
870804317367881728,6218,33441,7433958,139183,2017-06-03 00:48:22
870726314365509632,3,119,7433958,139183,2017-06-02 19:38:25
870656317836468226,2654,12350,7433958,139183,2017-06-02 15:00:16
870374049280663552,26290,82335,7433958,139183,2017-06-01 20:18:38
870308999962521604,4168,21738,7433958,139183,2017-06-01 16:00:09
870063196459192321,8384,36542,7433329,139181,2017-05-31 23:43:25
869772420881756160,10075,42281,7433958,139183,2017-05-31 04:27:59
869702957897576449,6370,28167,7433329,139181,2017-05-30 23:51:58
869596645499047938,3142,15933,7433958,139183,2017-05-30 16:49:31
869227993411051520,3804,20386,7433958,139183,2017-05-29 16:24:37
868880397819494401,14592,65565,7433958,139183,2017-05-28 17:23:24
868639477480148993,2112,0,7433958,139183,2017-05-28 01:26:04
868622495443632128,5476,26857,7433958,139183,2017-05-28 00:18:35
868552278524837888,2112,10131,7433958,139183,2017-05-27 19:39:34
867900495410671616,4212,24184,7433329,139181,2017-05-26 00:29:37
867774946302451713,7407,34018,7433329,139181,2017-05-25 16:10:44
867421006826221569,2533,16125,7433958,139183,2017-05-24 16:44:18
867072653475098625,123,0,7433329,139181,2017-05-23 17:40:04
867051520902168576,7950,32293,7433958,139183,2017-05-23 16:16:06
866720684873056260,4867,20135,7433958,139183,2017-05-22 18:21:28
866686824827068416,3528,19379,7433958,139183,2017-05-22 16:06:55
866450705531457537,35709,122639,7433329,139181,2017-05-22 00:28:40
866334964761202691,14649,52773,7433329,139181,2017-05-21 16:48:45
866094527597207552,8488,0,7433958,139183,2017-05-21 00:53:21
865718153858494464,5690,25727,7433958,139183,2017-05-19 23:57:46
865359393868664832,5071,26597,7433958,139183,2017-05-19 00:12:11
865006731092295680,7799,28153,7433958,139183,2017-05-18 00:50:50
864873206498414592,8853,32472,7433958,139183,2017-05-17 16:00:15
864279568663928832,3087,14712,7433958,139183,2017-05-16 00:41:21
864197398364647424,9095,30361,7433958,139183,2017-05-15 19:14:50
863907417377173506,4215,20769,7433958,139183,2017-05-15 00:02:33
863553081350529029,4246,15408,7433329,139181,2017-05-14 00:34:33
863471782782697472,2501,0,7433958,139183,2017-05-13 19:11:30
863432100342583297,5362,23995,7433329,139181,2017-05-13 16:33:49
863427515083354112,99,2281,7433329,139181,2017-05-13 16:15:35
863079547188785154,1119,8838,7433329,139181,2017-05-12 17:12:53
863062471531167744,2501,8602,7433329,139181,2017-05-12 16:05:02
862831371563274240,5181,19340,7433329,139181,2017-05-12 00:46:44
862722525377298433,3597,17213,7433958,139183,2017-05-11 17:34:13
862457590147678208,5054,20738,7433958,139183,2017-05-11 00:01:27
862096992088072192,23789,75295,7433329,139181,2017-05-10 00:08:34
861383897657036800,10923,36439,7433958,139183,2017-05-08 00:54:59
861288531465048066,4248,17366,7433329,139181,2017-05-07 18:36:02
861005113778896900,3890,16900,7433329,139181,2017-05-06 23:49:50
860981674716409858,2210,0,7433958,139183,2017-05-06 22:16:42
860924035999428608,842,0,7433958,139183,2017-05-06 18:27:40
860563773140209665,2210,7594,7433958,139183,2017-05-05 18:36:06
860524505164394496,5398,23905,7433329,139181,2017-05-05 16:00:04
860276583193509888,3561,18520,7433958,139183,2017-05-04 23:34:55
860184849394610176,5974,16888,7433958,139183,2017-05-04 17:30:24
860177593139703809,31646,0,7433958,139183,2017-05-04 17:01:34
859924526012018688,4201,19792,7433958,139183,2017-05-04 00:15:58
859851578198683649,3600,15590,7433329,139181,2017-05-03 19:26:06
859607811541651456,1614,18832,7433958,139183,2017-05-03 03:17:27
859196978902773760,31047,91118,7433958,139183,2017-05-02 00:04:57
859074603037188101,13978,34370,7433958,139183,2017-05-01 15:58:40
858860390427611136,8375,0,7433329,139181,2017-05-01 01:47:28
858843525470990336,3573,15751,7433958,139183,2017-05-01 00:40:27
858471635011153920,4989,21822,7433958,139183,2017-04-30 00:02:42
858107933456039936,3005,15966,7433958,139183,2017-04-28 23:57:28
857989990357356544,2663,16372,7433329,139181,2017-04-28 16:08:49
857746408056729600,10977,34847,7433958,139183,2017-04-28 00:00:54
857393404942143489,1693,6015,7433329,139181,2017-04-27 00:38:11
857263160327368704,4664,20353,7433958,139183,2017-04-26 16:00:39
857214891891077121,18,232,7433958,139183,2017-04-26 12:48:51
857062103051644929,177,0,7433958,139183,2017-04-26 02:41:43
857029823797047296,4139,19283,7433329,139181,2017-04-26 00:33:27
856602993587888130,11065,0,7433958,139183,2017-04-24 20:17:23
856543823941562368,2981,16569,7433329,139181,2017-04-24 16:22:16
856526610513747968,1942,12061,7433958,139183,2017-04-24 15:13:52
856330835276025856,702,0,7433958,139183,2017-04-24 02:15:55
856288084350160898,17,526,7433329,139181,2017-04-23 23:26:03
856282028240666624,6549,28273,7433958,139183,2017-04-23 23:01:59
855862651834028034,28,353,7433958,139183,2017-04-22 19:15:32
855860136149123072,1069,5148,7433958,139183,2017-04-22 19:05:32
855857698524602368,2194,12090,7433958,139183,2017-04-22 18:55:51
855851453814013952,18378,46359,7433958,139183,2017-04-22 18:31:02
855818117272018944,5639,27160,7433958,139183,2017-04-22 16:18:34
855459453768019968,8541,30594,7433958,139183,2017-04-21 16:33:22
855245323840757760,6223,0,7433329,139181,2017-04-21 02:22:29
855138241867124737,48,0,7433958,139183,2017-04-20 19:16:59
854732716440526848,6366,23398,7433329,139181,2017-04-19 16:25:34
854482394044301312,7174,30058,7433958,139183,2017-04-18 23:50:52
854365224396361728,4894,19372,7433958,139183,2017-04-18 16:05:17
854120357044912130,7820,32802,7433958,139183,2017-04-17 23:52:16
854010172552949760,3302,16628,7433958,139183,2017-04-17 16:34:26
853760880890318849,6073,29386,7433958,139183,2017-04-17 00:03:50
853639147608842240,10619,35853,7433329,139181,2017-04-16 16:00:07
853299958564483072,3744,15968,7433958,139183,2017-04-15 17:32:18
852936405516943360,2110,0,7433958,139183,2017-04-14 17:27:40
852912242202992640,1932,9328,7433329,139181,2017-04-14 15:51:39
852672615818899456,2266,15375,7433329,139181,2017-04-13 23:59:28
852553447878664193,3698,16876,7433958,139183,2017-04-13 16:05:56
852311364735569921,10404,34172,7433958,139183,2017-04-13 00:03:59
852226086759018497,7158,20642,7433958,139183,2017-04-12 18:25:07
852189679701164033,1668,11832,7433958,139183,2017-04-12 16:00:27
851953902622658560,10160,0,7433958,139183,2017-04-12 00:23:33
851861385021730816,23,0,7433958,139183,2017-04-11 18:15:55
851591660324737024,3658,16737,7433958,139183,2017-04-11 00:24:08
851464819735769094,7463,25104,7433958,139183,2017-04-10 16:00:07
851224888060895234,6037,21389,7433958,139183,2017-04-10 00:06:42
850753642995093505,9810,32129,7433958,139183,2017-04-08 16:54:09
850380195714523136,2768,13519,7433958,139183,2017-04-07 16:10:12
850333567704068097,353,3551,7433958,139183,2017-04-07 13:04:55
850145622816686080,4051,16917,7433958,139183,2017-04-07 00:38:06
850019790995546112,5185,21209,7433958,139183,2017-04-06 16:18:05
849776966551130114,8043,31609,7433958,139183,2017-04-06 00:13:11
849668094696017920,5254,0,7433958,139183,2017-04-05 17:00:34
849412302885593088,3330,16477,7433958,139183,2017-04-05 00:04:08
849336543269576704,1999,11857,7433958,139183,2017-04-04 19:03:06
849051919805034497,9048,44133,7433329,139181,2017-04-04 00:12:06
848690551926992896,4582,26192,7433958,139183,2017-04-03 00:16:10
848324959059550208,4887,25733,7433329,139181,2017-04-02 00:03:26
848213670039564288,793,8496,7433958,139183,2017-04-01 16:41:12
848212111729840128,3269,16976,7433329,139181,2017-04-01 16:35:01
847978865427394560,3461,0,7433958,139183,2017-04-01 01:08:10
847971574464610304,458,0,7433958,139183,2017-04-01 00:39:12
847962785489326080,5422,24460,7433958,139183,2017-04-01 00:04:17
847842811428974592,1429,5708,7433958,139183,2017-03-31 16:07:33
847617282490613760,451,7295,7433958,139183,2017-03-31 01:11:22
847606175596138505,3611,19556,7433958,139183,2017-03-31 00:27:14
847251039262605312,4570,21299,7433958,139183,2017-03-30 00:56:03
847157206088847362,6233,20815,7433958,139183,2017-03-29 18:43:12
847116187444137987,3397,22322,7433958,139183,2017-03-29 16:00:12
846874817362120707,4181,20949,7433958,139183,2017-03-29 00:01:05
846514051647705089,12380,46605,7433958,139183,2017-03-28 00:07:32
846505985330044928,3297,14742,7433958,139183,2017-03-27 23:35:28
846153765933735936,9672,33114,7433329,139181,2017-03-27 00:15:53
846139713627017216,10524,32225,7433958,139183,2017-03-26 23:20:02
846042936437604353,3085,16688,7433958,139183,2017-03-26 16:55:29
845812042753855489,9337,30627,7433958,139183,2017-03-26 01:38:00
845677943972139009,5105,26227,7433958,139183,2017-03-25 16:45:08
845397057150107648,1937,7978,7433959,139183,2017-03-24 22:08:59
845306882940190720,5762,24385,7433330,139181,2017-03-24 16:10:40
845098359547420673,8193,0,7433959,139183,2017-03-24 02:22:04
844979544864018432,2762,14252,7433330,139181,2017-03-23 18:29:57
844973813909606400,3439,15809,7433330,139181,2017-03-23 18:07:10
844704788403113984,11065,40516,7433330,139181,2017-03-23 00:18:10
844580511645339650,3367,17242,7433959,139183,2017-03-22 16:04:20
844223788422217728,2349,14271,7433959,139183,2017-03-21 16:26:50
843981021012017153,3128,15830,7433330,139181,2017-03-21 00:22:10
843856843873095681,4953,22416,7433959,139183,2017-03-20 16:08:44
843604394117681152,2948,17690,7433959,139183,2017-03-19 23:25:35
843235543001513987,6487,22502,7433330,139181,2017-03-18 22:59:54
842846295480000512,3854,15939,7433959,139183,2017-03-17 21:13:10
842765311967449089,1363,7075,7433330,139181,2017-03-17 15:51:22
842535590457499648,3756,18971,7433959,139183,2017-03-17 00:38:32
842163532590374912,6223,25676,7433959,139183,2017-03-16 00:00:07
842115215311396866,3250,14695,7433959,139183,2017-03-15 20:48:07
841833993020538882,16475,0,7433959,139183,2017-03-15 02:10:39
841680585030541313,8318,26893,7433330,139181,2017-03-14 16:01:03
841439858740625411,3937,13255,7433959,139183,2017-03-14 00:04:30
841320156043304961,5828,20735,7433959,139183,2017-03-13 16:08:50
841314665196081154,5038,16619,7433959,139183,2017-03-13 15:47:01
841077006473256960,5703,24036,7433959,139183,2017-03-13 00:02:39
840761248237133825,1888,0,7433959,139183,2017-03-12 03:07:56
840728873075638272,17421,0,7433330,139181,2017-03-12 00:59:17
840698636975636481,2,190,7433959,139183,2017-03-11 22:59:09
840696689258311684,1054,12918,7433959,139183,2017-03-11 22:51:24
840632337062862849,1888,9426,7433959,139183,2017-03-11 18:35:42
840370681858686976,4896,17296,7433959,139183,2017-03-11 01:15:58
840268004936019968,6170,20271,7433959,139183,2017-03-10 18:27:58
839990271299457024,2472,14127,7433330,139181,2017-03-10 00:04:21
839549326359670784,8375,28956,7433330,139181,2017-03-08 18:52:12
839290600511926273,154,0,7433330,139181,2017-03-08 01:44:07
839239871831150596,7041,28617,7433330,139181,2017-03-07 22:22:32
838952994649550848,4280,20647,7433959,139183,2017-03-07 03:22:35
838921590096166913,2236,11763,7433330,139181,2017-03-07 01:17:48
838916489579200512,36,0,7433330,139181,2017-03-07 00:57:32
838831947270979586,11930,0,7433959,139183,2017-03-06 19:21:35
838561493054533637,1429,11493,7433959,139183,2017-03-06 01:26:54
838476387338051585,5198,23816,7433330,139181,2017-03-05 19:48:43
838201503651401729,10899,0,7433330,139181,2017-03-05 01:36:26
838150277551247360,354,1769,7433959,139183,2017-03-04 22:12:52
838085839343206401,0,150,7433959,139183,2017-03-04 17:56:49
838083903487373313,3401,18577,7433330,139181,2017-03-04 17:49:08
837820167694528512,8488,36036,7433959,139183,2017-03-04 00:21:08
837482249356513284,478,4040,7433330,139181,2017-03-03 01:58:22
837471256429613056,2477,13490,7433330,139181,2017-03-03 01:14:41
837366284874571778,5719,22289,7433959,139183,2017-03-02 18:17:34
837110210464448512,2592,16897,7433959,139183,2017-03-02 01:20:01
836989968035819520,2479,13426,7433959,139183,2017-03-01 17:22:13
836753516572119041,4990,20280,7433959,139183,2017-03-01 01:42:39
836677758902222849,2400,13297,7433330,139181,2017-02-28 20:41:37
836648853927522308,593,0,7433959,139183,2017-02-28 18:46:45
836397794269200385,29866,0,7433959,139183,2017-02-28 02:09:08
836380477523124226,3198,15532,7433959,139183,2017-02-28 01:00:19
836260088725786625,4637,22430,7433959,139183,2017-02-27 17:01:56
836001077879255040,4641,20170,7433959,139183,2017-02-26 23:52:43
835685285446955009,8837,0,7433330,139181,2017-02-26 02:57:52
835574547218894849,3920,18786,7433959,139183,2017-02-25 19:37:50
835536468978302976,1844,0,7433959,139183,2017-02-25 17:06:32
835309094223372289,22754,0,7433959,139183,2017-02-25 02:03:02
835297930240217089,3236,17333,7433959,139183,2017-02-25 01:18:40
835264098648616962,1844,8187,7433959,139183,2017-02-24 23:04:14
835246439529840640,78,2204,7433959,139183,2017-02-24 21:54:03
835172783151792128,6221,27606,7433959,139183,2017-02-24 17:01:22
835152434251116546,3268,23717,7433959,139183,2017-02-24 15:40:31
834931633769889797,1790,11450,7433959,139183,2017-02-24 01:03:08
834786237630337024,5928,22340,7433959,139183,2017-02-23 15:25:23
834574053763584002,2751,14474,7433959,139183,2017-02-23 01:22:14
834477809192075265,11569,0,7433959,139183,2017-02-22 18:59:48
834458053273591808,1816,10172,7433959,139183,2017-02-22 17:41:18
834209720923721728,5192,21791,7433959,139183,2017-02-22 01:14:30
834167344700198914,3938,16657,7433959,139183,2017-02-21 22:26:07
834089966724603904,2303,10615,7433330,139181,2017-02-21 17:18:39
834086379323871233,2405,13816,7433330,139181,2017-02-21 17:04:24
833863086058651648,2608,14180,7433330,139181,2017-02-21 02:17:06
833826103416520705,3729,16222,7433959,139183,2017-02-20 23:50:09
833732339549220864,235,0,7433959,139183,2017-02-20 17:37:34
833722901757046785,3484,21880,7433959,139183,2017-02-20 17:00:04
833479644947025920,2240,15708,7433959,139183,2017-02-20 00:53:27
833124694597443584,5254,21358,7433330,139181,2017-02-19 01:23:00
832998151111966721,2407,14075,7433959,139183,2017-02-18 17:00:10
832769181346996225,40,0,7433959,139183,2017-02-18 01:50:19
832757312314028032,3939,17793,7433330,139181,2017-02-18 01:03:09
832682457690300417,3187,12565,7433959,139183,2017-02-17 20:05:43
832645525019123713,564,3090,7433959,139183,2017-02-17 17:38:57
832636094638288896,3038,16782,7433330,139181,2017-02-17 17:01:29
832397543355072512,2417,12648,7433959,139183,2017-02-17 01:13:34
832369877331693569,3461,18152,7433330,139181,2017-02-16 23:23:38
832273440279240704,2532,11976,7433330,139181,2017-02-16 17:00:25
832215909146226688,6725,0,7433959,139183,2017-02-16 13:11:49
832215726631055365,10186,0,7433959,139183,2017-02-16 13:11:05
832088576586297345,2,70,7433330,139181,2017-02-16 04:45:50
832040443403784192,10572,0,7433330,139181,2017-02-16 01:34:34
832032802820481025,5059,18880,7433330,139181,2017-02-16 01:04:13
831939777352105988,6668,25424,7433959,139183,2017-02-15 18:54:34
831926988323639298,35,362,7433959,139183,2017-02-15 18:03:45
831911600680497154,7090,29312,7433959,139183,2017-02-15 17:02:36
831670449226514432,1972,11063,7433959,139183,2017-02-15 01:04:21
831650051525054464,2110,7603,7433959,139183,2017-02-14 23:43:18
831552930092285952,2495,9539,7433959,139183,2017-02-14 17:17:22
831322785565769729,1663,9734,7433330,139181,2017-02-14 02:02:51
831315979191906304,1214,6909,7433959,139183,2017-02-14 01:35:49
831309418084069378,2658,12421,7433959,139183,2017-02-14 01:09:44
831262627380748289,2232,12621,7433330,139181,2017-02-13 22:03:49
830956169170665475,1629,8453,7433330,139181,2017-02-13 01:46:03
830583320585068544,18348,70989,7433959,139183,2017-02-12 01:04:29
830173239259324417,6213,0,7433959,139183,2017-02-10 21:54:58
830097400375152640,3278,10426,7433959,139183,2017-02-10 16:53:37
829878982036299777,5466,0,7433959,139183,2017-02-10 02:25:42
829861396166877184,2134,12971,7433959,139183,2017-02-10 01:15:49
829501995190984704,11569,33696,7433959,139183,2017-02-09 01:27:41
829449946868879360,2209,11100,7433330,139181,2017-02-08 22:00:52
829374341691346946,10160,36750,7433959,139183,2017-02-08 17:00:26
829141528400556032,8083,26017,7433959,139183,2017-02-08 01:35:19
829011960981237760,17667,56273,7433959,139183,2017-02-07 17:00:28
828801551087042563,3711,0,7433330,139181,2017-02-07 03:04:22
828770345708580865,6412,27145,7433959,139183,2017-02-07 01:00:22
828708714936930305,12254,38891,7433959,139183,2017-02-06 20:55:28
828650029636317184,1470,10094,7433959,139183,2017-02-06 17:02:17
828409743546925057,1254,6679,7433959,139183,2017-02-06 01:07:28
828408677031882754,1401,8119,7433959,139183,2017-02-06 01:03:14
828381636999917570,2423,13414,7433959,139183,2017-02-05 23:15:47
828376505180889089,1161,7846,7433959,139183,2017-02-05 22:55:23
828372645993398273,3205,13313,7433330,139181,2017-02-05 22:40:03
828361771580813312,184,2331,7433330,139181,2017-02-05 21:56:51
828046555563323392,3124,12501,7433959,139183,2017-02-05 01:04:17
828011680017821696,2342,11017,7433959,139183,2017-02-04 22:45:42
827933404142436356,5702,21420,7433959,139183,2017-02-04 17:34:40
827653905312006145,3286,16408,7433959,139183,2017-02-03 23:04:02
827600520311402496,1035,7872,7433959,139183,2017-02-03 19:31:54
827324948884643840,3344,16890,7433330,139181,2017-02-03 01:16:53
827199976799354881,2452,11241,7433959,139183,2017-02-02 17:00:17
826958653328592898,5466,22949,7433330,139181,2017-02-02 01:01:21
826848821049180160,11170,38801,7433330,139181,2017-02-01 17:44:55
826615380357632002,4313,0,7433330,139181,2017-02-01 02:17:19
826598799820865537,277,5441,7433959,139183,2017-02-01 01:11:25
826598365270007810,2563,10718,7433959,139183,2017-02-01 01:09:42
826476773533745153,4580,19608,7433959,139183,2017-01-31 17:06:32
826240494070030336,2825,14120,7433959,139183,2017-01-31 01:27:39
826204788643753985,1018,5195,7433959,139183,2017-01-30 23:05:46
826115272272650244,3428,16694,7433959,139183,2017-01-30 17:10:04
825876512159186944,2043,11135,7433330,139181,2017-01-30 01:21:19
825829644528148480,2723,13568,7433330,139181,2017-01-29 22:15:05
825535076884762624,18812,55435,7433959,139183,2017-01-29 02:44:34
825147591692263424,5005,19487,7433330,139181,2017-01-28 01:04:51
825120256414846976,1406,0,7433959,139183,2017-01-27 23:16:13
825026590719483904,1406,6760,7433958,139183,2017-01-27 17:04:02
824796380199809024,6012,0,7433958,139183,2017-01-27 01:49:15
824775126675836928,3858,15944,7433329,139181,2017-01-27 00:24:48
824663926340194305,1900,10729,7433958,139183,2017-01-26 17:02:56
824325613288833024,11363,12553,7433958,139183,2017-01-25 18:38:36
824297048279236611,4231,16042,7433329,139181,2017-01-25 16:45:05
824025158776213504,646,5087,7433958,139183,2017-01-24 22:44:42
823939628516474880,2970,11355,7433958,139183,2017-01-24 17:04:50
823719002937630720,12300,0,7433958,139183,2017-01-24 02:28:08
823699002998870016,2653,13416,7433958,139183,2017-01-24 01:08:40
823581115634085888,2895,13903,7433329,139181,2017-01-23 17:20:14
823333489516937216,29,743,7433329,139181,2017-01-23 00:56:15
823322678127919110,4401,16785,7433958,139183,2017-01-23 00:13:17
823269594223824897,10804,0,7433329,139181,2017-01-22 20:42:21
822975315408461824,3768,18450,7433958,139183,2017-01-22 01:12:59
822872901745569793,48097,141254,7433329,139181,2017-01-21 18:26:02
822859134160621569,2498,14098,7433958,139183,2017-01-21 17:31:20
822647212903690241,7047,0,7433958,139183,2017-01-21 03:29:14
822610361945911296,3246,15758,7433958,139183,2017-01-21 01:02:48
822489057087389700,7047,19368,7433958,139183,2017-01-20 17:00:46
822462944365645825,16092,30429,7433329,139181,2017-01-20 15:17:01
822244816520155136,10804,37403,7433958,139183,2017-01-20 00:50:15
822163064745328640,5274,0,7433958,139183,2017-01-19 19:25:24
821886076407029760,2566,12133,7433329,139181,2017-01-19 01:04:45
821813639212650496,3661,0,7433958,139183,2017-01-18 20:16:54
821765923262631936,1826,9002,7433958,139183,2017-01-18 17:07:18
821522889702862852,1939,8573,7433958,139183,2017-01-18 01:01:34
821421320206483457,6143,0,7433958,139183,2017-01-17 18:17:58
821407182352777218,4781,12583,7433958,139183,2017-01-17 17:21:47
821153421864615936,10,272,7433329,139181,2017-01-17 00:33:26
821149554670182400,2209,9322,7433329,139181,2017-01-17 00:18:04
821107785811234820,2335,10249,7433958,139183,2017-01-16 21:32:06
821044531881721856,2513,13537,7433329,139181,2017-01-16 17:20:45
820837357901512704,7347,0,7433329,139181,2017-01-16 03:37:31
820749716845686786,10899,33723,7433958,139183,2017-01-15 21:49:15
820690176645140481,3544,13046,7433958,139183,2017-01-15 17:52:40
820494788566847489,623,0,7433329,139181,2017-01-15 04:56:16
820446719150292993,2838,0,7433329,139181,2017-01-15 01:45:15
820314633777061888,623,3566,7433958,139183,2017-01-14 17:00:24
820078625395449857,6901,21191,7433958,139183,2017-01-14 01:22:35
820013781606658049,1303,0,7433958,139183,2017-01-13 21:04:55
819952236453363712,1303,5692,7433958,139183,2017-01-13 17:00:21
819924195358416896,5319,13756,7433958,139183,2017-01-13 15:08:56
819711362133872643,3449,14406,7433958,139183,2017-01-13 01:03:12
819588359383371776,2162,10224,7433958,139183,2017-01-12 16:54:26
819347104292290561,1326,7730,7433329,139181,2017-01-12 00:55:47
819238181065359361,446,2439,7433958,139183,2017-01-11 17:42:57
819227688460238848,7347,24708,7433329,139181,2017-01-11 17:01:16
819015337530290176,40293,0,7433329,139181,2017-01-11 02:57:27
819015331746349057,20770,0,7433958,139183,2017-01-11 02:57:26
819006400881917954,20770,48310,7433958,139183,2017-01-11 02:21:57
819004803107983360,40293,92436,7433958,139183,2017-01-11 02:15:36
818646164899774465,22953,0,7433329,139181,2017-01-10 02:30:30
818627210458333184,8191,23751,7433958,139183,2017-01-10 01:15:10
818614493328580609,2839,10556,7433329,139181,2017-01-10 00:24:38
818588835076603904,6755,0,7433958,139183,2017-01-09 22:42:41
818536468981415936,2728,11683,7433958,139183,2017-01-09 19:14:36
818307523543449600,8944,0,7433329,139181,2017-01-09 04:04:51
818259473185828864,2518,11812,7433958,139183,2017-01-09 00:53:55
818145370475810820,2862,13156,7433329,139181,2017-01-08 17:20:31
817908911860748288,866,5189,7433958,139183,2017-01-08 01:40:55
817827839487737858,29866,55571,7433958,139183,2017-01-07 20:18:46
817777686764523521,2941,11463,7433958,139183,2017-01-07 16:59:28
817536400337801217,3342,12640,7433329,139181,2017-01-07 01:00:41
817502432452313088,3729,0,7433958,139183,2017-01-06 22:45:43
817423860136083457,16475,36688,7433329,139181,2017-01-06 17:33:29
817415592588222464,1061,6022,7433958,139183,2017-01-06 17:00:38
817181837579653120,9367,0,7433329,139181,2017-01-06 01:31:47
817171292965273600,2213,9350,7433329,139181,2017-01-06 00:49:53
817120970343411712,2887,13040,7433958,139183,2017-01-05 21:29:55
817056546584727552,1820,9193,7433329,139181,2017-01-05 17:13:55
816829038950027264,5195,0,7433329,139181,2017-01-05 02:09:53
816816676327063552,2240,10718,7433329,139181,2017-01-05 01:20:46
816697700272001025,2434,10509,7433958,139183,2017-01-04 17:27:59
816450570814898180,8944,32795,7433329,139181,2017-01-04 01:05:59
816336735214911488,2153,9219,7433958,139183,2017-01-03 17:33:39
816091915477250048,2373,9575,7433958,139183,2017-01-03 01:20:49
816062466425819140,1147,0,7433958,139183,2017-01-02 23:23:48
816014286006976512,5857,0,7433958,139183,2017-01-02 20:12:21
815990720817401858,1147,5360,7433958,139183,2017-01-02 18:38:42
815966073409433600,9367,24067,7433958,139183,2017-01-02 17:00:46
815745968457060357,4557,0,7433958,139183,2017-01-02 02:26:09
815736392542261248,2504,10548,7433329,139181,2017-01-02 01:48:06
815639385530101762,1814,8814,7433958,139183,2017-01-01 19:22:38
815390420867969024,4197,11097,7433958,139183,2017-01-01 02:53:20
814986499976527872,1426,8192,7433329,139181,2016-12-31 00:08:17
814638523311648768,2989,12098,7433958,139183,2016-12-30 01:05:33
814578408554463233,6400,0,7433329,139181,2016-12-29 21:06:41
814530161257443328,2045,9298,7433329,139181,2016-12-29 17:54:58
